emg_0,emg_1,emg_2,emg_3,emg_4,emg_5,emg_6,emg_7
1.857719851509760822e+00,5.890298454931454764e+00,1.396648973231008029e+01,1.362041524712836704e+01,2.711878299513220014e+01,3.587741040302746853e+01,1.017758219876034431e+00,1.606743080516960021e+00
3.712290139776808218e-01,3.124535565511168400e+00,2.868373873400803298e+00,1.447670021925437922e+00,-5.085669919962541030e-01,-3.498922315722765575e-01,-3.753846740200121879e-01,9.962910875239927577e-03
1.636399689405841351e-01,-5.706356209874008378e-02,-5.276555376822802401e-01,-1.041208582680475558e+00,-2.001063764196846506e+00,-2.153201999844210235e+00,2.436359769923428509e-01,2.040180208128599681e-01
4.721110451004104647e+00,2.068438240504945291e+00,-1.966159960131168205e+01,1.761843548479126831e+00,-8.320019376732968652e+00,-1.344502732750306606e+01,2.389648806944820070e+00,4.493267599475069929e+00
1.056076210431793783e+00,3.596076080027323929e-01,-2.235198111494702289e+01,8.680904655454124708e+00,8.660527635091828103e+00,4.799762769692213382e+00,-3.065295080821113238e+00,-6.767482662044541630e-01
1.024197426163318880e+00,2.428190358947741601e-01,-8.052209495130119521e+00,9.605144746331285788e+00,4.371181720606652021e+01,4.737308475185578516e+01,-1.697701040577880516e+00,-2.455134036926315821e-01
-7.312838682459767981e+00,-8.441048686335072659e+00,-5.177733250284948241e+00,1.209202433929093878e+01,6.437532535989797111e+01,7.858853255514887337e+01,-6.311434246592239283e+00,-6.707129622700571225e+00
-1.108001140321398026e+01,-1.309796925142634016e+01,-7.767725529983255939e+00,1.194014189582022567e+01,6.958008997607689139e+01,9.397388498410782631e+01,-6.413343458267661390e+00,-7.969259514748667783e+00
-1.056419552397422557e+01,-1.111508774363408492e+01,-6.399782366308119919e+00,7.265353432389723309e+00,5.779318029349633434e+01,8.218070325702922219e+01,-6.607395072853470275e+00,-7.436997194016016444e+00
-3.438962479484194645e+00,1.866639950024158168e-01,2.496306599091459688e+00,9.157422443444630744e+00,3.191613014348514099e+01,4.840333826502234160e+01,-2.677729932310043637e+00,-2.085361121546716490e+00
7.257816551583864850e+00,8.647992556882071469e+00,5.829213578188976896e+00,2.634374366094849762e+00,-3.336209421053553115e+00,-1.353319019576815663e+00,4.655915108488559717e+00,6.522191356509408067e+00
6.236737789801228615e+00,7.791875487277115653e+00,2.879289553852381722e+00,-6.903062684283071349e+00,-4.441115233925996364e+01,-5.373658115480832009e+01,1.581678194142639216e+00,4.597047579171983145e+00
7.431143972315595647e+00,8.388054435297291889e+00,2.842747450199293535e+00,-2.889950921855290034e+01,-6.627888897835191528e+01,-8.285260195938771233e+01,4.083290857838300703e+00,6.766866150230118393e+00
7.240871356045140317e+00,8.871954564976157087e+00,9.134074189908172769e+00,-1.841105916755273952e+01,-6.092870901973037689e+01,-8.282510896478295592e+01,5.164020988547722624e+00,5.575786843371520973e+00
5.079996174685526000e+00,8.077328235574253057e+00,1.219442376320735910e+01,-6.766042059215777726e+00,-3.792619604272833556e+01,-5.560759100423599222e+01,3.762082216301303461e+00,2.256548105981411201e+00
-1.645742354525509654e+00,6.567337981043808171e-01,8.624659531600727291e+00,5.556497084195250125e+00,-5.281023286753033119e+00,-1.349795611475659740e+01,1.318652852100631989e+00,-2.226508742806712959e+00
-6.780647346874438597e+00,-5.689768195756387925e+00,7.110313090263487901e+00,2.270281211000487431e+01,2.838427604019405237e+01,2.814828495087243709e+01,-3.878755704494901480e+00,-5.522751461239898241e+00
-3.952813289449822243e+00,-2.276257845793889789e+00,6.395280705310809388e+00,1.643305974385717150e+01,4.293117559071060896e+01,5.425053175906394642e+01,-4.997649943983298648e+00,-4.935417910749578141e+00
1.323234058647949407e+00,6.061599760337019749e-01,-4.539514030399161015e-02,1.124001728238515163e+01,4.129409506564164190e+01,5.624161006611536351e+01,2.839332643290914948e-01,-8.754248743964885282e-01
-1.682168440279525168e+00,-2.057131564956215186e+00,-4.711681485259376245e+00,1.145203434208653803e+01,2.287893547110056147e+01,2.783124379908733559e+01,1.182742079815742864e-01,-3.337935331997669230e+00
2.066142525654249162e+00,1.952651881128858680e+00,-7.375546351436543802e+00,-4.311105833839045332e+00,-1.012058119814467716e+01,-1.429636507667800771e+01,4.220943495974569970e+00,2.698830888145789419e+00
-3.066627228809336358e+00,-1.397359395786585878e+01,-2.915462627072074042e+01,-2.919375523622692370e+01,-4.814897339956375077e+01,-6.292138902000163370e+01,3.621964381964899449e+00,1.436962896003670220e+00
-2.603022487177775179e+00,-2.364324291049035409e+01,-3.963431082140857598e+01,-1.484729924115695709e+01,-6.166292714364693950e+01,-8.781761861654979384e+01,5.181265057369856208e+00,4.898474700784996472e+00
-1.000081894251289016e+00,-2.564721661763875460e+01,-4.172434829800912581e+01,-1.171894665795756119e+01,-6.893334044477488476e+01,-8.348508407167277312e+01,6.759203716487521163e+00,6.701077765428888000e+00
-6.496923649686628721e+00,-1.410762913990359735e+01,-7.701066935591217799e+00,-3.672432965397629800e+01,-4.686767823102999841e+01,-5.212987478553825582e+01,1.300311621158065645e+00,-6.655137382980633731e-01
-1.347171283715367984e+00,1.322408981136312178e+01,1.175692892147654334e+01,-2.860807551531185311e+01,-1.880305266476441162e+01,-5.390606904794431387e+00,-1.880703205357063368e+00,-2.164157397632489044e+00
1.621990901229228843e+00,1.542460342013220220e+01,2.347202179131096855e+01,1.680230069987891994e+01,1.365570779097424037e+01,4.437002151395303429e+01,-2.992061558024720291e+00,-7.569235162016938467e-01
1.454107551370588336e+00,1.271890076579903806e+01,1.553730298939684751e+01,2.001838753152353689e+01,4.399776282022477147e+01,7.549619704802994136e+01,-8.520067277041068365e+00,-4.673598648189489779e+00
6.088170051003256589e+00,1.646734077596695300e+01,1.648195522635304755e+01,3.165148602072240180e+01,7.955332257071006552e+01,8.793374729218754737e+01,-1.004262225178910306e+01,-2.879446484900959558e+00
4.964597688114405827e+00,1.549756088825044920e+01,3.213862934568502538e+01,5.075582761403170906e+01,1.019447986710678578e+02,8.325381487048173312e+01,-5.052396140036379713e+00,-4.891569065642236147e-01
5.855531985096744663e+00,1.737302509334777412e+01,4.104927724853990156e+01,1.744987228408466251e+01,6.013798614292728217e+01,5.852007769598851894e+01,2.364925072025359398e+00,1.879302308770113950e+00
2.100463824383429934e+00,1.120230836081518788e+01,2.646777336725866903e+01,-1.158240165172268732e+01,1.412471658799868379e+01,1.963411459140085924e+01,6.001558884174049702e-01,-1.118740463972045962e+00
4.060295644930573822e-01,3.072802132296045485e+00,1.552996326008836547e+01,-4.661422069849677996e+00,-2.039203989315794274e-01,2.091976795968122360e+00,-1.179217650089148250e-02,-9.657884879591681626e-01
6.464699513446676704e-01,2.812542825443871131e+00,5.514694400430592225e+00,4.233832374370551044e+00,1.200932651873150192e+01,1.532697360253449403e+01,-8.401727364295528133e-01,-3.975170350533306363e-01
-2.182711659990821396e-01,7.437402714552554528e-01,-3.064363176921904852e-01,-1.038169328156213211e-01,2.002515095368124776e-01,-5.855047715707115685e-01,-2.270767453831257221e-01,-3.417113165835220512e-01
6.439723165745082412e+00,1.769730276900350319e+01,8.281701354982571317e+00,-5.132729883352627809e+00,1.850396083562819882e+01,2.891840700949897780e+01,-1.453614932387107039e+00,2.200747769311801605e+00
3.459052568615853307e+00,1.731414108613362046e+01,2.750455361556549239e+00,3.706632475738080856e+00,3.945671538589303395e+01,6.155642454845460776e+01,-3.097164544637588612e+00,-5.279967808859549194e-01
-1.229653330405952261e+00,1.245061718133822914e+01,2.074639413427996715e+01,1.481832241172834230e+01,5.464683545777951679e+01,7.839784793410969144e+01,-6.901388124712040550e+00,-4.986843499439080674e+00
1.314576160538782457e+00,1.085810395341478873e+01,1.779821024867612778e+01,1.812816307888432732e+01,5.688637929010187833e+01,8.135267277436412314e+01,-2.218287799547802308e+00,-1.369471355478059094e+00
3.478454893458712949e+00,5.747036745817132086e+00,1.057852086396781566e+01,1.592991452622682580e+01,3.961234012023881945e+01,5.965690730604884351e+01,2.648447808561703809e+00,2.989539392211020719e+00
3.851983283434257999e+00,1.829323839938103546e+00,2.366332607887093431e+00,3.603157130704628841e+00,8.975549481326339674e+00,1.808079815138805913e+01,3.884291299791976293e+00,3.754991441228268556e+00
1.316023125062235621e-01,-1.696209000334119921e+00,-4.918611627939469599e+00,-1.432380491447660731e+01,-2.786026975814796458e+01,-3.475044102646636190e+01,3.263401033110790994e-01,-6.862583470267891173e-01
2.826054226367963107e+00,-1.542908807427489037e+00,-8.097029553748573250e+00,-1.265055456326160410e+01,-4.135937839448124720e+01,-6.676259834366386769e+01,2.805243872614429979e+00,2.385852245577606556e+00
5.303625596722993940e+00,-4.786313448085016908e+00,-9.220301730098885429e+00,-2.139320602742431632e+01,-3.605368380866361377e+01,-6.896487363072348842e+01,5.251872114478961073e+00,7.127044755820481470e+00
5.319123760284844238e+00,-3.315594654000953767e+00,-5.431921592770788898e+00,-1.873883064955458622e+01,-2.411803856574769611e+01,-4.959939140753304798e+01,1.508777920184805055e+00,6.236402057129589949e+00
3.766970810037410189e+00,-4.566436337801005330e-01,-2.632008841279215972e+00,7.808744141253104232e+00,-4.951732952428812951e+00,-1.201948507753254347e+01,9.460028447045987221e-02,4.114305607932820408e+00
-5.184101246878792146e+00,2.403279678882101145e+00,7.068020564824770702e-01,2.496240539661069846e+01,5.859936151357153733e+00,2.455067157434535119e+01,-2.801599535161736654e+00,-4.504258926401687013e+00
-1.408443388256193707e+01,1.125106418264334884e+00,-9.102393834739718415e+00,1.113666147732075196e+01,2.123705464635656526e+01,3.995448958638863957e+01,-5.523208463062189821e+00,-1.253876331410295109e+01
-4.864310092664008600e+00,1.562868542997440713e+00,1.334975714129415181e+00,9.248517984237908607e+00,3.069656060765974814e+01,4.667743213044269623e+01,-2.063765330972336720e+00,-4.509448246876067046e+00
2.012031539221137422e+00,-1.516170345214894333e+01,6.962573412063630229e+00,1.644984019745539428e+00,1.606253293376339641e+01,2.799713683696499800e+01,1.749598114092695500e+00,2.462000795855932012e+00
3.098196099912685852e+00,-3.524354228260365041e+00,7.908909740770442731e+00,-8.521318874823593958e+00,-1.709592743205753962e+01,-8.506905091468517810e+00,3.815203888140088040e+00,4.523943920394416729e+00
-3.513861635944378836e+00,-9.393673132698936001e+00,-3.444382529463865694e+00,-1.472042680730356601e+01,-4.890752796191073060e+01,-5.651478208842032558e+01,-4.065086136864784483e-01,-8.926324558950963217e-01
-2.648581752257967104e+00,-5.011198769800789599e+00,-7.716399912031999264e+00,-2.174133530487829091e+01,-6.759218315180403636e+01,-8.516363996143768134e+01,-1.841050638451710020e-01,-1.038106687686162433e+00
5.331370796090122433e-01,8.813689932569328533e-01,-5.062744818644628886e+00,-1.975318996810143801e+01,-6.426081212672059451e+01,-8.500097113237782764e+01,1.144188195357915827e+00,8.353296173279622927e-01
4.588938536086445197e+00,9.198412363635778632e+00,7.387097627209469053e+00,-2.065296915382148768e+00,-3.619367635725099319e+01,-5.742072842971116842e+01,9.649040149314036530e-01,2.365499535007095311e+00
-9.643520156711105074e-01,-8.866573120876981573e-01,1.792008526926525125e+00,6.043213234990920668e+00,-3.352822602534260454e+00,-1.166559213865264155e+01,-2.733878319725596029e+00,-2.797006712067303447e+00
-2.400020978588032428e+00,-7.577624620967643665e+00,-6.126971419817671460e+00,8.606262564721658848e+00,3.822003202223620377e+01,4.415989020460276748e+01,5.163486018630487617e-01,-9.886256051602104744e-01
4.032647021610537008e-01,1.780252915082787268e-01,2.185902228709698303e+00,1.239546131864878475e+01,6.662957187357800137e+01,7.891260308146632951e+01,-1.052198337032885567e+00,7.472307618371387683e-02
-3.391687434429122572e-01,2.544798093589174748e+00,4.487512851588649099e+00,1.790708292987277517e+01,7.774089682531115386e+01,9.006823515686384951e+01,-2.922039423367224220e+00,-1.789384453695847643e+00
-1.357443797592244206e+00,4.287791910353558222e+00,2.787142808141155115e+00,1.404652677275282180e+01,7.041967491685211655e+01,8.061475932780716391e+01,-3.946007075351021687e+00,-3.383854484301771937e+00
4.714609981050029930e+00,1.170200451818195653e+01,5.099786015874885337e+00,5.386268901760860928e+00,4.316662030279496065e+01,6.291336501299709738e+01,3.044214854921419189e+00,2.531919719331023888e+00
4.677547830210156299e+00,1.107537589473106898e+01,1.248271416444139081e+00,-5.109519143189402257e+00,7.551230557575358660e+00,2.811758625795175703e+01,3.652122656493129949e+00,1.979098834214146896e+00
3.883858761923953296e+00,8.644273833805439011e+00,4.866814041086153786e-01,3.338235146674213727e+00,-2.063783692590632768e+00,8.676501835497191450e+00,2.524413126278270969e+00,2.004378763911208061e+00
-4.764482848913678126e-01,2.774510178446035091e+00,-4.602315492409858599e-01,3.683195619108827756e+00,1.102309055889798195e+01,1.333601768488912498e+01,-5.479721620374338187e-01,-7.801912454848007883e-01
3.366135156947553941e-01,4.579759558718832224e-01,3.721978258247675697e-01,-1.463265772471755710e-01,-1.480890181738189426e+00,-2.342955053828426060e+00,1.572725170263085115e-01,1.958607535354324192e-01
7.347470759400382079e+00,8.374813997195763804e+00,8.861904155639111380e+00,1.661194504871566835e+00,3.529001173197693220e+01,3.577719829180406208e+01,5.676808762944797193e-01,1.122694807221766400e+00
2.728342476592056087e+00,1.175300411541237189e+01,1.081384230964747672e+01,8.648925935597077341e+00,9.393604703127576272e+01,6.556241923097968538e+01,-1.724860960839190271e+00,-2.087489717204490614e+00
-2.177083006498608864e+00,6.601279377075828236e+00,7.136181050760109557e+00,1.142236611480030817e+01,7.471428441009734911e+01,7.711929743059128839e+01,-4.621024636994556900e+00,-5.448322428963939146e+00
-1.023424386876025771e+00,2.017686358008750958e+00,5.255452520563722807e+00,-1.066170985573464058e+01,5.833381046513005685e+01,7.211702055172096948e+01,-2.438308989786566627e+00,-2.879154724782928554e+00
2.836777542997259260e+00,3.683165061580600863e+00,9.289392166682075569e-01,-3.263908801799772874e+01,3.435331533217296851e+01,4.524238030447009606e+01,6.897115308174397441e-01,2.426146026668523970e+00
9.160135799130333822e+00,1.033220206829321697e+01,4.661533176881484053e+00,-2.680137456826784970e+01,1.164390558577844104e+01,1.337173212819573820e+01,4.907581700488579557e+00,8.749658579325995333e+00
8.741754501910104835e+00,9.324649989400523253e+00,1.600860711424580529e+00,-6.589348042267609173e+00,-1.907791229228818253e+01,-2.751575867770036865e+01,3.632838134779849515e+00,7.246346865315306474e+00
6.012955727685778129e+00,5.183892877066657690e+00,-2.295866662815547521e+00,1.101539751573665171e+01,-3.563043813507313473e+01,-5.325428965160276817e+01,3.988263090789634813e+00,4.910702357879207725e+00
-7.375509734777931925e-01,-1.735528876234223361e+00,-8.237431528680938086e+00,1.128939333637601194e+01,-4.007338693732786794e+01,-5.566500826052538287e+01,2.932306975409179728e+00,1.468429418664261021e-01
5.503735856310933983e-01,1.488478060067824682e+00,-1.685504230985543916e+00,1.602130954672135132e+01,-2.318237080081583201e+01,-3.229400127548132104e+01,4.843587598064593713e+00,1.881204573907008903e+00
-1.347807815159339562e+00,-2.015410311615316807e+00,-1.626335461860963782e+00,1.541168369377292002e+01,-1.033682645719298776e+01,-7.810728641355048296e+00,1.834096540184999569e-01,-1.523712399619661539e+00
-6.141771253819985787e+00,-8.263721516908354658e+00,-3.585901509379576524e+00,1.516741775097267109e+01,3.077621861047113327e+00,1.707873856885201747e+01,-6.395234590845252143e+00,-6.528814436395872889e+00
-3.151914137365041668e+00,-3.533100119283271390e+00,2.967267003938418135e+00,1.346101523871396921e+01,1.647784377946320333e+01,3.506556186569503808e+01,-7.469955882144304837e+00,-4.373026525249473551e+00
-6.374453524509366531e+00,-7.589860474051128847e+00,-2.097559127403241241e-01,-4.364556783026500852e-01,1.480625411947444547e+01,3.680705030133175626e+01,-7.352086904586948357e+00,-6.357661012516125254e+00
-5.220509781544636851e+00,-6.894745049628551392e+00,-2.487162490639457157e+00,-5.900730224037337379e+00,1.133057009597725440e+01,2.791887007172709190e+01,-3.348542961525895478e-01,-1.436187740950143343e+00
-2.918036378396651642e+00,-5.743428862687614433e+00,-2.925264279444101945e+00,-1.015015627931474285e+01,5.575931584164290022e+00,1.209070217736657682e+00,2.581302067460706784e+00,1.743051939259157024e-01
-4.963485878368802062e+00,-8.830198944446284059e+00,-5.974890949055680522e+00,-1.887264791837158384e+01,-1.601730333155739672e+01,-3.731696267720923288e+01,-1.375399110937508773e+00,-3.053564395246391783e+00
-2.251521364836514216e+00,-5.184832249057269138e+00,-1.242146952771263635e-01,-1.294570477667208941e+01,-2.570213124094294344e+01,-5.504879273893868685e+01,8.885280331258074149e-01,-7.580545953729358466e-01
-3.739389566700818346e+00,-4.774857461541227366e+00,3.212219365752536859e+00,-8.751328976032406004e+00,-2.719398868273366787e+01,-5.680292128714864219e+01,-1.345297098514484979e+00,-3.186784935932169827e+00
5.511790194783645624e-01,-1.223099286312717027e+00,3.831877101598829771e+00,4.174986186206293581e+00,-1.148034765852080241e+01,-3.495739566589568881e+01,1.690998207016827237e-01,7.631598261627072777e-01
2.288866295409345053e+00,5.786482259650633786e-01,-8.234087730017318307e+00,6.781006619339281727e+00,1.064621862642379924e+01,-2.450961412591105670e+00,2.350837654563981971e-01,1.383842505079091234e+00
-1.319636272640047903e-01,1.005718518290181773e+00,-4.003211512777129499e+00,8.282029481930464954e+00,2.994551551238643228e+01,3.092800914727067152e+01,-2.561091004279882455e+00,-9.603431925377314826e-01
-3.520999445828737695e+00,-3.119479622542099762e+00,-1.231465928405348187e+00,6.313953207569927173e+00,3.247676117806793883e+01,4.524949011513002972e+01,-5.296469402898518197e+00,-3.891482419096186529e+00
-6.125536308552792519e-01,3.007186289224259568e-01,-4.819364107394369157e+00,2.651103146246599263e+00,3.187097713094824059e+01,4.882179297354680614e+01,-9.434375941363228879e-01,-1.383728687323535045e+00
-1.222642188307386579e+00,5.268970293986105169e+00,-8.646464599631558556e+00,-2.042764456508466608e+00,2.013238770086734064e+01,3.253492272678078479e+01,-8.498995064506078556e-01,-2.231469522237147451e+00
7.780365765893602514e+00,1.516138287107334293e+01,6.094524071145898780e+00,1.439985675972862644e+01,8.511500856461001518e+00,1.119023927350067993e+01,6.033098329596681353e+00,6.753168687504111034e+00
1.146270201476674089e+01,1.514906975135865075e+01,2.622239567734831667e+01,7.895933270328001186e+00,-3.427327231060094448e+01,-1.962612430770685990e+01,9.367799046607732549e+00,1.072187786927993614e+01
1.639378625773229103e+01,1.565022201398595136e+01,1.884476108960311791e+01,-3.408477328708288212e+01,-9.487426700962868154e+01,-3.746094856946118767e+01,1.286596322706247975e+01,1.457013643191310059e+01
1.121640463558289724e+01,1.184825866645927661e+01,1.065795703281157003e+01,-2.573573734367838384e+01,-7.615555618880513578e+01,-4.003176979386005740e+01,7.739874400392771747e+00,9.298934641240174770e+00
1.345037864820580964e+00,1.491146246742676595e+00,4.505159987383434483e+00,-5.561300490310268074e+00,-3.351849691058072978e+01,-2.381285778132632203e+01,8.058909200044723775e-01,1.055424326691190018e+00
5.770015043303811098e-01,9.869275464587694557e-01,2.724425885811605497e-01,1.612824594419491220e+00,4.925579599453044466e+00,1.103198703590717855e+01,5.363308194427949260e-01,5.713029843259693763e-01
6.654331661354762062e-02,2.164776303753743747e-01,4.126423687595881518e-01,-4.248133666224367389e-01,6.447774733667093194e-01,1.034133052241905659e+00,1.103411371319928946e-02,2.252724348110346497e-02
2.127272469152310830e+00,9.569876329407922100e+00,2.798338871482689783e+01,2.259642265777217673e+01,1.902837402913332454e+01,3.470586500389603657e+01,-2.895914521778468309e+00,1.785452251951664682e+00
4.700712941821654667e+00,1.394471791563914032e+01,3.207373391330713730e+01,1.258526903149216913e+01,1.372440323654210914e+01,3.665913373601330250e+01,-3.897836614257339960e+00,1.894266759223826035e+00
8.716412715633927277e+00,1.340091595183457684e+01,1.639858131825331355e+01,-1.570057095590081353e+01,1.080677013821066268e+01,1.422910103472634802e+01,1.842920822425281990e+00,6.558329568224023021e+00
3.527814411143812556e+00,4.510445667804171777e+00,4.389721147293244030e+00,-2.719966249779668743e+01,-2.926249032802219574e+01,-2.791778035112718825e+01,4.590108490050385903e+00,3.864426904505368743e+00
-4.435777712768652847e+00,-3.947997524168700423e+00,-3.507128043495976399e+00,-2.190144166005443083e+01,-6.187821779582027659e+01,-7.268344613616122274e+01,1.389764506724604720e+00,-2.983358903683702934e+00
2.638100782873542549e-01,1.207822658350361067e+00,6.041638611616839682e-02,-9.467653338285698439e+00,-6.791547682694287857e+01,-8.326969213488497701e+01,2.895718921694669934e+00,7.584316263858589258e-01
5.343967185348250659e+00,5.032340684238393536e+00,2.854402544765413552e+00,-5.416089416798735456e+00,-5.706728537962574421e+01,-6.622280501594295288e+01,4.988783871406151427e+00,3.234438409517818691e+00
1.284213370975885837e+00,3.921840440440744757e-01,-4.898097472189313351e-01,-5.658297221786057207e+00,-3.268469142743775535e+01,-3.232423459440309443e+01,9.774956918800903338e-01,-8.366621689525330918e-01
2.459340162038033739e+00,2.069495967846906925e+00,8.583956674488018024e-01,-1.027661929093666160e+00,5.024389498038665636e+00,1.814766587241045670e+01,1.846067254124032830e+00,1.472523215878087877e+00
1.029367559547705424e+00,3.358089089036180308e-01,-9.169357434205699375e-02,2.751984844059043311e+00,3.347236479882219129e+01,5.839398381123319837e+01,-8.420468876391340451e-02,8.609619581789309528e-01
-1.991118379258025595e+00,-1.760487312542707405e+00,8.236432194332288237e-01,1.445579486402820280e+01,5.089698659987278972e+01,7.498177328801689612e+01,-4.363552629245015524e+00,-2.853141357167259251e+00
-7.606112575665076037e+00,-7.920068152029853259e+00,-3.264979805314439876e+00,2.176681053162278801e+01,5.686334319087407607e+01,6.371944600693090166e+01,-8.544784276761628661e+00,-7.408590672177199465e+00
-3.510375645489887120e+00,-5.041412358126824422e+00,-4.071456445226823817e+00,1.607277484708119886e+01,4.103442095910222776e+01,3.855356929742141148e+01,-8.527034161397288869e-01,-2.167638596273279372e+00
4.205150131700472471e-01,-2.838791070619284262e+00,-7.001748532045123596e+00,7.313766780035722448e+00,3.876369323938611444e+00,-4.582335987829303292e+00,3.050455302093971532e+00,3.103203030548142394e+00
2.823096606390103069e-01,-2.086283733936187268e+00,-8.965382289310287689e+00,3.014194013197576183e+00,-3.648544515146058842e+01,-4.438582794539774312e+01,5.377678722804875022e-01,1.746125394341745185e+00
3.294448954754567449e+00,3.868197875447670686e+00,-7.490154986827413097e-02,-5.936022954851818412e+00,-2.743320452075367655e+01,-4.409171500458950277e+01,3.708000363088329365e+00,4.129025154385240981e+00
-1.511249239496183172e+00,-1.186128025560905686e+00,-4.680967177923556655e+00,-2.257081998538990320e+01,7.044700247488057343e+00,-3.685585580332381994e+01,-9.198735542470997117e-01,-1.443194225533635411e+00
-3.622225449738420089e+00,-2.694541071540329735e+00,-3.520596960640266282e+00,4.733427656867197797e+00,2.659133914000081589e+01,-6.915692917153137387e+00,-4.064385045150594067e+00,-4.436011453911564928e+00
-4.260983508795929353e+00,-2.603872498185866746e+00,5.002384235746347940e+00,2.418875182703023263e+00,4.683102234110121742e+01,3.341354731592720384e+01,-5.083084305431452954e+00,-5.171446035279084086e+00
-5.924944576109583139e+00,-6.203885198944424140e+00,9.038181511018286152e-01,-5.341542690198188836e-01,6.882834566905792428e+01,6.865831588324579116e+01,-5.329975452877429021e+00,-7.245715343454677715e+00
-8.677564905844224796e+00,-8.689387588514978944e+00,-1.589499638108377688e+00,7.915865373936476601e+00,8.038311481039767159e+01,8.380303914264094090e+01,-5.619800221031058030e+00,-8.141449965895475316e+00
-5.006554497645469226e+00,-4.474302914205411597e+00,2.263947295311862007e+00,1.471314229011553820e+01,6.877361515190027319e+01,7.239026538625823548e+01,-1.251615147629022040e+00,-3.118702269905408553e+00
2.191386632571801663e+00,2.642593731161130499e+00,5.782973707586921641e+00,9.917573579931584504e+00,3.635081754249936381e+01,3.120238590381931232e+01,1.321669845810863109e+00,2.435548768960058119e+00
6.583610449443433765e+00,7.721064860817478781e+00,5.161596154700883510e+00,-1.163526224314173163e+01,-1.312584052607905960e+01,-2.003129102946525819e+01,4.728633044437603239e+00,4.935972731238727818e+00
8.002842025798614145e+00,8.881221737398803384e+00,-5.837034197120267720e-01,-3.297693537716678236e+01,-1.056803528622865969e+02,-7.516997615399495203e+01,5.843426975864183248e+00,6.035183427782637722e+00
1.134345587728166826e+01,8.934465926056155638e+00,-4.031892708327217356e+00,-3.434130202714649727e+01,-1.855921359522955356e+02,-1.089847820003936079e+02,8.728329948114621928e+00,1.227829269018497449e+01
8.415841548456226562e+00,6.789707146486035683e+00,-2.718451068397238934e+00,-4.529402548815546936e+00,-1.804256653612198136e+02,-1.037881243655209857e+02,5.932953672812560697e+00,8.844411522129606240e+00
3.584380998390919615e+00,4.383942019835147086e+00,3.930032466677428893e+00,3.427199532342944366e+01,-3.243303114921158681e+01,-6.553514656146644768e+01,1.239952411690353529e+00,3.980890666646628162e+00
-8.854171766425267265e-02,1.489287574853115359e-02,1.641957839249465367e+00,2.118342878835820642e+01,2.410439073992057502e+01,-3.642873736345453040e+01,-1.568803854691603661e+00,8.301184610335852199e-01
-9.041882461810031302e-01,-2.028588813677210112e-01,-4.488668883661905973e-01,7.462615668096434618e+00,9.594916329139174138e+00,-9.694068769561255294e+00,-2.096022365335215021e-01,1.143588736661396155e-01
1.539960703115623497e+00,1.449284458304359591e+00,4.962405054718603825e-01,5.525886780351925154e-01,-1.494750170049807103e+01,-9.711818430767131360e+00,1.439670433205853195e+00,1.697155440038912610e+00
-4.392788279912485105e-01,-7.873229362231690676e-01,-1.861899705273879491e-01,1.389500884386209556e+00,9.089100942082499301e+00,9.950404467808070308e+00,-4.231617714111610695e-01,-4.331442726227772155e-01
-2.480644086936526271e+00,-1.467292129962723735e+00,3.143221697104383594e-01,1.928279781414311600e+01,-3.826560750566869729e-01,-2.320886709916170076e+00,-1.046186554635185839e+00,-1.832288755910236988e+00
1.639093864421621749e+00,1.307680276044448364e-02,-1.969302618535544003e+00,9.375466147929300220e+00,-2.143525390230901451e+01,-2.998408286337224027e+01,5.572440275126375298e+00,4.204699347555964195e+00
2.232832607139342507e+00,-6.438537295751823875e-01,-7.053037146641734978e+00,-5.406707995585028570e+00,-5.059838730038248400e+01,-7.344479549254964468e+01,5.209949683876892834e+00,3.842222551540245501e+00
7.759871267696336616e+00,5.198968316666583434e+00,-4.390141904935656925e+00,-8.710344387092249008e+00,-6.093186746948292409e+01,-9.215718471442276893e+01,1.012351234865489147e+01,8.697422146063463089e+00
3.275946834317200018e+00,2.111594817492464138e+00,-4.859793835156283492e+00,-9.249417485995506283e+00,-5.876855362967683760e+01,-9.229801786575087874e+01,4.488424540696358989e+00,4.029494933731155193e+00
2.849049946132158340e-01,-2.564930663639528596e-01,-4.946111494553706578e-01,-2.249184133158295573e+00,-3.597676055370997261e+01,-5.933603716670238981e+01,1.577331967495721798e+00,1.104437589305286238e+00
1.401708534190789113e+00,1.063096306442698813e+00,2.059345588056424869e+00,2.551600041095381854e+00,4.256022158685226486e-01,-8.233910712445080549e+00,1.892111927949965633e+00,1.531518949998355694e+00
-1.225619227364327379e+00,-9.548613421919753819e-01,8.198230681366889261e-01,-2.577756753720985117e+00,2.803093210549186409e+01,3.485497445287239771e+01,-1.261478522020901494e+00,-1.446018143344718787e+00
-5.875915473695727975e+00,-3.682745484738618735e+00,-6.853388696058192453e-01,-8.223693688670627111e+00,3.277739790529401631e+01,5.768822239590641487e+01,-5.465497624127350740e+00,-5.797054821224040921e+00
-2.140505810168408907e+00,1.758461254944785335e-01,1.674245964328223479e+00,7.562590952695273927e-01,2.636858963400319666e+01,5.941896287513936414e+01,-4.072971141485592916e+00,-2.712180921361888153e+00
-7.973382035510880872e-01,1.604678480744652580e+00,2.057103159614757981e+00,3.177371905937445895e+00,-1.030252782428576808e+01,3.983759293539074520e+01,-4.147603883995791385e+00,-1.699641788861505409e+00
